roomType,category,title,price,currency,retailer,affiliateUrl,productUrl,imageUrl,width,depth,height,dimensionUnit,color,material,styleTags,visualDescription,notes
living_room,coffee_table,"Mid Century Modern Coffee Table - Walnut Wooden Coffee Table for Living Room,Center Table Suitable for Bedroom Living Room Reception Office Tables (Walnut, Medium 39.5 * 27 * 16in)",152.99,USD,Amazon / BOAENK,https://www.amazon.com/dp/B0FYDJQKBM?tag=20260409-20,https://www.amazon.com/dp/B0FYDJQKBM,https://m.media-amazon.com/images/I/71mthg5LYIL._AC_SL1500_.jpg,27,39.5,16,in,Walnut,Wood,modern,"A Walnut triangular coffee table made with Wood matching this product title: Mid Century Modern Coffee Table - Walnut Wooden Coffee Table for Living Room,Center Table Suitable for Bedroom Living Room Reception Office Tables (Walnut, Medium 39.5 * 27 * 16in).  Key detail: 【Modern Aesthetics】：Small coffee table with a sleek mid-century modern design, perfect for any living room. the triangle shape adds a unique touch, while the walnut finish enhances",ASIN: B0FYDJQKBM; Stock: In Stock; Reviews: 30; Rating: 4.2
living_room,coffee_table,"Honyee Nesting Coffee Table Set of 2, Modern Walnut Wood Veneer Coffee Table and Side Table Set for Living Room, Small End Table Set with Flexible Use and Space-Saving Design",188.99,USD,Amazon / Honyee,https://www.amazon.com/dp/B0G6C8XG92?tag=20260409-20,https://www.amazon.com/dp/B0G6C8XG92,https://m.media-amazon.com/images/I/91YmkGqzXzL._AC_SL1500_.jpg,27.55,27.55,16.54,in,Walnut,Engineered Wood,modern;scandinavian;farmhouse;cozy,"A Walnut triangular coffee table made with Engineered Wood with Wood finish matching this product title: Honyee Nesting Coffee Table Set of 2, Modern Walnut Wood Veneer Coffee Table and Side Table Set for Living Room, Small End Table Set with Flexible Use and Space-Saving Design.  Key detail: Smart Nesting Design for Flexible Living:Designed as a nesting coffee table set of 2, the larger and smaller tables can be used together or separately. Easily pull them apart when ",ASIN: B0G6C8XG92; Stock: In Stock; Reviews: 10; Rating: 4.5
bedroom,bed_frame,"Merax King Size Boucle Platform Bed with Thick Headboard and Footboard, Block Style Upholstery Floor Bed Frame, White",499.99,USD,Amazon / Merax,https://www.amazon.com/dp/B0F2HF39LR?tag=20260409-20,https://www.amazon.com/dp/B0F2HF39LR,https://m.media-amazon.com/images/I/91-pI4QarML._AC_SL1500_.jpg,83.27,88.78,30,in,White,"Upholstered, Wood",modern;minimalist;cozy,"A White rectangular bed frame made with Upholstered, Wood with Painted finish matching this product title: Merax King Size Boucle Platform Bed with Thick Headboard and Footboard, Block Style Upholstery Floor Bed Frame, White.  Key detail: 🍓 Vintage Glamour and Visual Depth: With its grounded design and square plush upholstery,this Upholstered Platform Bed exudes vintage glamour and visual depth, adding a touch of e",ASIN: B0F2HF39LR; Stock: Available to ship in 1-2 days; Reviews: 35; Rating: 4.4
bedroom,bed_frame,"Evermagin Walnut Queen Floating Bed Frame with Headboard, Mid Century Modern Fluted Platform Bed with LED Lights, Heavy Duty Floating Bedframe with Charging Station, No Box Spring Needed",249.99,USD,Amazon / Evermagin,https://www.amazon.com/dp/B0G527HPS4?tag=20260409-20,https://www.amazon.com/dp/B0G527HPS4,https://m.media-amazon.com/images/I/91x8cetCvgL._AC_SL1500_.jpg,61.42,81.3,39.25,in,Walnut,Engineered Wood,modern;minimalist;cozy,"A Walnut rectangular bed frame made with Engineered Wood with Painted finish matching this product title: Evermagin Walnut Queen Floating Bed Frame with Headboard, Mid Century Modern Fluted Platform Bed with LED Lights, Heavy Duty Floating Bedframe with Charging Station, No Box Spring Needed.  Key detail: 【Powered Headboard Design】The floating queen bed frame with charging station includes AC, USB & Type-C ports for effortless charging, plus a top shelf to keep nighttime essentials ",ASIN: B0G527HPS4; Stock: In Stock; Reviews: 41; Rating: 4.1
living_room,sofa,"Morden Fort Boucle Sofa, 3 Seater, Beige",869,USD,Amazon / Morden Fort,https://www.amazon.com/dp/B0FSSB557G?tag=20260409-20,https://www.amazon.com/dp/B0FSSB557G,https://m.media-amazon.com/images/I/81TWHQVXNFL._AC_SL1500_.jpg,85.83,34.06,31.89,in,Beige,Boucle,modern;minimalist;cozy,"A Beige rectangular sofa made with Boucle with Boucle finish matching this product title: Morden Fort Boucle Sofa, 3 Seater, Beige.  Key detail: STYLISH MODERN DESIGN: The Morden Fort boucle 3 seater sofa boasts a modern minimalist French fashion style. The product incorporates the beauty of curves into every detail, with i",ASIN: B0FSSB557G; Stock: In Stock; Reviews: 20; Rating: 4.7
living_room,sofa,"GRUSIGN 3 Seater Couch, 83"" Comfy Corduroy Sofa with Deep Seat, Modern Sofa Couch for Living Room, Office, Bedroom, Apartment (Pillows not Included)",239.99,USD,Amazon / GRUSIGN,https://www.amazon.com/dp/B0GTNTWN6X?tag=20260409-20,https://www.amazon.com/dp/B0GTNTWN6X,https://m.media-amazon.com/images/I/812CtFY49OL._AC_SL1500_.jpg,83.86,30.7,34.25,in,Beige,Polyester,modern;minimalist;cozy,"A Beige rectangular sofa made with Polyester matching this product title: GRUSIGN 3 Seater Couch, 83"" Comfy Corduroy Sofa with Deep Seat, Modern Sofa Couch for Living Room, Office, Bedroom, Apartment (Pillows not Included).  Key detail: [Cozy Haven for Compact Spaces] This 3 seater couch has an excellent load-bearing capacity, supporting up to 750 lbs, designed for both durable and practical. This spacious deep se",ASIN: B0GTNTWN6X; Stock: In Stock; Reviews: 73; Rating: 3.7
bedroom,bed_frame,"Mellow Naturalista Classic - 12 Inch Solid Wood Platform Bed with Wooden Slats, No Box Spring Needed, Easy Assembly, Queen, Pine",139.99,USD,Amazon / Mellow,https://www.amazon.com/dp/B07DZT2SZ3?tag=20260409-20,https://www.amazon.com/dp/B07DZT2SZ3,https://m.media-amazon.com/images/I/7159ToXsBTL._AC_SL1500_.jpg,59.5,79.5,12,in,Natural Pine,Wood,modern;scandinavian,"A Natural Pine rectangular bed frame made with Wood with Pine finish matching this product title: Mellow Naturalista Classic - 12 Inch Solid Wood Platform Bed with Wooden Slats, No Box Spring Needed, Easy Assembly, Queen, Pine.  Key detail: Queen Wood Platform Bed Frame with Wooden Slat Mattress Foundation",ASIN: B07DZT2SZ3; Stock: In Stock; Reviews: 22167; Rating: 4.6
living_room,sofa,U-Shaped Sectional Couches for Living Room | 112 Inch Modern Sectional Couch | Warm White Chenille Sofa with Double Chaise for Apartment,299.99,USD,Amazon / TROMIRY,https://www.amazon.com/dp/B0G6D2HVVV?tag=20260409-20,https://www.amazon.com/dp/B0G6D2HVVV,https://m.media-amazon.com/images/I/912wfv1I5uL._AC_SL1500_.jpg,111.8,46.4,34.6,in,Warm White,Chenille,modern;cozy,"A Warm White u shaped sofa made with Chenille matching this product title: U-Shaped Sectional Couches for Living Room | 112 Inch Modern Sectional Couch | Warm White Chenille Sofa with Double Chaise for Apartment.  Key detail: 【112 INCH SPACIOUS U-SHAPE】 The 112"" L x 35 W x 47"" D u shaped couch is easy fits perfectly in most living rooms, generous seating for the family, this sectional couch offers plent",ASIN: B0G6D2HVVV; Stock: In Stock; Reviews: 394; Rating: 4.2
bedroom,bed_frame,"Lifezone Queen Bed Frame with 2-Tier Storage Headboard, Metal Platform Bed Frame with 4 Storage Drawers, Built in Charging Station & LED, Noise-Free/Metal Support/No Box Spring Needed, Vintage Brown",199.99,USD,Amazon / Lifezone,https://www.amazon.com/dp/B0CKQSJ333?tag=20260409-20,https://www.amazon.com/dp/B0CKQSJ333,https://m.media-amazon.com/images/I/71ciRkzjncL._AC_SL1500_.jpg,61.4,86.4,40,in,Vintage Brown,Metal,modern,"A Vintage Brown rectangular bed frame made with Metal with Unfinished finish matching this product title: Lifezone Queen Bed Frame with 2-Tier Storage Headboard, Metal Platform Bed Frame with 4 Storage Drawers, Built in Charging Station & LED, Noise-Free/Metal Support/No Box Spring Needed, Vintage Brown.  Key detail: 【Storage Headboard with Fast-Charging】The headboard is equipped with a built-in fast-charging socket, including 2 AC Outlets, a USB port and a type-C port, allowing you to charge v",ASIN: B0CKQSJ333; Stock: In Stock; Reviews: 4527; Rating: 4.2
living_room,sofa,"Antetek 78"" Modern Sofa Couch, Comfy Deep Seat Teddy Cloud Sofa, Upholstered 3-Seater Boucle Couch, Oversized Loveseat for Living Room, Bedroom, Office, Apartment, Beige",239.99,USD,Amazon / Antetek,https://www.amazon.com/dp/B0CWV71D5D?tag=20260409-20,https://www.amazon.com/dp/B0CWV71D5D,https://m.media-amazon.com/images/I/81xAaDTYh6L._AC_SL1500_.jpg,78,31,33.5,in,Beige,teddy,modern;cozy,"A Beige rectangular sofa made with teddy with textured finish matching this product title: Antetek 78"" Modern Sofa Couch, Comfy Deep Seat Teddy Cloud Sofa, Upholstered 3-Seater Boucle Couch, Oversized Loveseat for Living Room, Bedroom, Office, Apartment, Beige.  Key detail: Fashionable Design: Our upholstered sofas adopt simple striped lines, which not only retain the elegance and luxury of classical European style but also are more suitable for the l",ASIN: B0CWV71D5D; Stock: In Stock; Reviews: 146; Rating: 4.2
bedroom,bed_frame,"RECCI AirFrame Queen Bed Frame with Headboard, Cloud Upholstered Platform Bed Frame, 5 Inch Foam Cushioned, No Box Spring, Easy Assembly(Beige Chenille)",299.99,USD,Amazon / RECCI,https://www.amazon.com/dp/B0FR8HB9Z3?tag=20260409-20,https://www.amazon.com/dp/B0FR8HB9Z3,https://m.media-amazon.com/images/I/81L7E50iQ5L._AC_SL1500_.jpg,70,90.1,37.8,in,Beige Chenille,"Foam, Metal, Polyester",modern;minimalist;cozy,"A Beige Chenille rectangular bed frame made with Foam, Metal, Polyester with Fabric finish matching this product title: RECCI AirFrame Queen Bed Frame with Headboard, Cloud Upholstered Platform Bed Frame, 5 Inch Foam Cushioned, No Box Spring, Easy Assembly(Beige Chenille).  Key detail: Soft Cloud Bed Frame: Wrapped in cream chenille with Recci's compression upholstery, this modern cloud bed frame delivers a soft, cloud-like feel and minimalist style—no box spring",ASIN: B0FR8HB9Z3; Stock: In Stock; Reviews: 213; Rating: 4.4
bedroom,bed_frame,"Merax Queen Size Bamboo Platform Bed, Mid-Century Modern Bed Frame with Tall Headboard, Solid Sustainable Bedframe Queen-size, Wood Slat Support, No Box Spring Needed, Easy Assembly, Noise Free, Brown",329.99,USD,Amazon / Merax,https://www.amazon.com/dp/B0DFC9QX92?tag=20260409-20,https://www.amazon.com/dp/B0DFC9QX92,https://m.media-amazon.com/images/I/91-B4jGsouL._AC_SL1500_.jpg,64,84,42.5,in,Warm Brown,Bamboo,modern;scandinavian;farmhouse;cozy,"A Warm Brown rectangular bed frame made with Bamboo with Painted Brown finish matching this product title: Merax Queen Size Bamboo Platform Bed, Mid-Century Modern Bed Frame with Tall Headboard, Solid Sustainable Bedframe Queen-size, Wood Slat Support, No Box Spring Needed, Easy Assembly, Noise Free, Brown.  Key detail: New Upgrade: The wooden support rods & legs in the middle of the bed have been replaced with metal ones for added stability",ASIN: B0DFC9QX92; Stock: In Stock; Reviews: 564; Rating: 4.7
bedroom,bed_frame,"IDEALHOUSE King Size Bed Frame with Storage Drawers, Corduroy Upholstered Platform Bedframe with Wingback, Headboard and Footboard, No Box Spring Needed, Beige",299.99,USD,Amazon / IDEALHOUSE,https://www.amazon.com/dp/B0G5NJJM3X?tag=20260409-20,https://www.amazon.com/dp/B0G5NJJM3X,https://m.media-amazon.com/images/I/81nOGFOYPnL._AC_SL1500_.jpg,77.6,84.65,41.7,in,Beige,Engineered Wood,modern;cozy,"A Beige rectangular bed frame made with Engineered Wood with Corduroy finish matching this product title: IDEALHOUSE King Size Bed Frame with Storage Drawers, Corduroy Upholstered Platform Bedframe with Wingback, Headboard and Footboard, No Box Spring Needed, Beige.  Key detail: FIXED HEADBOARD HEIGHT (41.7 IN): The tufted wingback headboard is 41.7"" tall from floor to top (non-adjustable). Please refer to the dimension diagram—photos may appear taller due",ASIN: B0G5NJJM3X; Stock: In Stock  Only 1 left in stock - order soon.; Reviews: 19; Rating: 3.7
living_room,sofa,"DOPEDIO Modern Loveseat Sofa for Living Room,Chenille Recliner, Removable Cover, Pocket Spring Cushions, Solid Wood Frame, Easy Assembly for Small Spaces (71.25inch，Beige)",389.99,USD,Amazon / DOPEDIO,https://www.amazon.com/dp/B0CTBJB53S?tag=20260409-20,https://www.amazon.com/dp/B0CTBJB53S,https://m.media-amazon.com/images/I/81LFkkxkNTL._AC_SL1500_.jpg,71.25,33.07,36.6,in,Beige,Chenille,modern;minimalist;cozy,"A Beige rectangular sofa made with Chenille with Textured finish matching this product title: DOPEDIO Modern Loveseat Sofa for Living Room,Chenille Recliner, Removable Cover, Pocket Spring Cushions, Solid Wood Frame, Easy Assembly for Small Spaces (71.25inch，Beige).  Key detail: 【Attractive Sofa Design】 The overall dimensions of this modern minimalist fabric sofa are 32.3""(D) x 71.25""(W) x 36.6""(H). Perfect for smaller spaces such as living rooms, offices ",ASIN: B0CTBJB53S; Stock: In Stock; Reviews: 1061; Rating: 4.3
living_room,sofa,"107"" Curved Sofa for Living Room, Modern Chenille Cloud Couch Sofa, Luxury Plush Extra Deep 4-Seater Oversized Boucle Couch for Small Spaces, Apartment‌, No Assembly Required, Cream White",499.99,USD,Amazon / ONEMMLION,https://www.amazon.com/dp/B0FH5C1TWJ?tag=20260409-20,https://www.amazon.com/dp/B0FH5C1TWJ,https://m.media-amazon.com/images/I/91Tnyk2WL-L._AC_SL1500_.jpg,106.5,41,27.5,in,Ceam White,Chenille,modern,"A Ceam White rectangular sofa made with Chenille matching this product title: 107"" Curved Sofa for Living Room, Modern Chenille Cloud Couch Sofa, Luxury Plush Extra Deep 4-Seater Oversized Boucle Couch for Small Spaces, Apartment‌, No Assembly Required, Cream White.  Key detail: Advanced Modern Boneless Couch: Cream cloud couch sectional engineered with high-resilience pocket springs and 40D high-density memory foam for good support and plush comfort. An i",ASIN: B0FH5C1TWJ; Stock: In Stock; Reviews: 41; Rating: 4.8
living_room,sofa,"108” Modular Sectional Sofa, Cloud Sectional Couch with Deep Seat, Modern Modular L-Shape Sofa Couch with Chaise,Upholstered Boneless Couches for Living Room Bedroom (Beige, Left Facing Chaise)",339.98,USD,Amazon / Weture,https://www.amazon.com/dp/B0DLB5H972?tag=20260409-20,https://www.amazon.com/dp/B0DLB5H972,https://m.media-amazon.com/images/I/81w-ejgnLiL._AC_SL1500_.jpg,108,68.5,23.2,in,Beige,Sponge,modern;minimalist;cozy,"A Beige l-shape sofa made with Sponge with textured finish matching this product title: 108” Modular Sectional Sofa, Cloud Sectional Couch with Deep Seat, Modern Modular L-Shape Sofa Couch with Chaise,Upholstered Boneless Couches for Living Room Bedroom (Beige, Left Facing Chaise).  Key detail: Multiple Package: Multiple packages may arrive separately. If you have any questions about your cloud couch sectional or need assistance, please reach out to us as soon as possible",ASIN: B0DLB5H972; Stock: In Stock; Reviews: 1249; Rating: 4.3
living_room,sofa,"Upvilla 71.25"" Modern Couches for Living Room, Deep Seat Sofa with 8” Cushion, Comfy 2-Seater Chenille Loveseat with Convertible Armrest, Removable Sofa Cover, High Leg(Light Gray)",379.99,USD,Amazon / Upvilla,https://www.amazon.com/dp/B0DCVZ2D66?tag=20260409-20,https://www.amazon.com/dp/B0DCVZ2D66,https://m.media-amazon.com/images/I/819jYfio6qL._AC_SL1500_.jpg,71.25,34.6,36.3,in,Light Gray,"Chenille, Wood",modern,"A Light Gray rectangular sofa made with Chenille, Wood matching this product title: Upvilla 71.25"" Modern Couches for Living Room, Deep Seat Sofa with 8” Cushion, Comfy 2-Seater Chenille Loveseat with Convertible Armrest, Removable Sofa Cover, High Leg(Light Gray).  Key detail: 【ADJUSTABLE ARMRESTS】Customize your comfort with three adjustable positions, offering tailored arm support or a relaxed backrest in any lounging position.",ASIN: B0DCVZ2D66; Stock: Only 10 left in stock - order soon.; Reviews: 242; Rating: 4.4
bedroom,bed_frame,"Einhomn Full Size Bed Frame with LED Lights & Charging Station – Kids Wood Floating Bed Frame with Storage Headboard, Adhesive Slats, Kick-Free & Noise-Free Design, Easy Assembly, Black",205.99,USD,Amazon / Einhomn,https://www.amazon.com/dp/B0FLXC4JVX?tag=20260409-20,https://www.amazon.com/dp/B0FLXC4JVX,https://m.media-amazon.com/images/I/81dpvX5qGqL._AC_SL1500_.jpg,54.5,79.6,38.6,in,Black,Metal,modern;farmhouse,"A Black rectangular bed frame made with Metal with Black finish matching this product title: Einhomn Full Size Bed Frame with LED Lights & Charging Station – Kids Wood Floating Bed Frame with Storage Headboard, Adhesive Slats, Kick-Free & Noise-Free Design, Easy Assembly, Black.  Key detail: Modern Floating Bed Frame: Combines sleek style with toe-safe hidden legs. The innovative design prevents stubbed toes while creating a stunning levitating illusion for a contempor",ASIN: B0FLXC4JVX; Stock: Only 19 left in stock - order soon.; Reviews: 194; Rating: 4.4
living_room,sofa,"WJShome 90"" Modern Curved Cloud Shaped Couch for Living Room,Lazy Floor Couch, Boucle LoveSeat 3 Seater Sofa, Cozy Leisure Boneless Couches for Bedroom, Apartment-No Assembly Required (Black)",249.99,USD,Amazon / WJShome,https://www.amazon.com/dp/B0F99SZFJF?tag=20260409-20,https://www.amazon.com/dp/B0F99SZFJF,https://m.media-amazon.com/images/I/81LO8dWN2PL._AC_SL1500_.jpg,120,25.59,23.33,in,Black,Polyester,modern;cozy,"A Black rectangular sofa made with Polyester matching this product title: WJShome 90"" Modern Curved Cloud Shaped Couch for Living Room,Lazy Floor Couch, Boucle LoveSeat 3 Seater Sofa, Cozy Leisure Boneless Couches for Bedroom, Apartment-No Assembly Required (Black).  Key detail: 【Modern Curved Design】The Bubble Curve Sofa reimagines elegance with a whimsical, cloud-shaped form. This statement piece blends playful curves with refined craftsmanship—perfect f",ASIN: B0F99SZFJF; Stock: In stock; Reviews: 19; Rating: 3.8
living_room,sofa,"Christopher Knight Home Sabbo 87.50"" Boucle Upholstered Couch, Oversized 2 Seater Sofa, Curved Soft Seating Lounge Sofa Chair, Cozy Loveseat with Armrest, Reading Sofa for Living Room Home Rest, Beige",584,USD,Amazon / Christopher Knight Home,https://www.amazon.com/dp/B0DZ6DYNWF?tag=20260409-20,https://www.amazon.com/dp/B0DZ6DYNWF,https://m.media-amazon.com/images/I/91-wtKzfSML._AC_SL1500_.jpg,87.5,31.25,26.75,in,Boulce White,Boucle+Wood,modern;minimalist;cozy,"A Boulce White rectangular with curved elements sofa made with Boucle+Wood with Textured finish matching this product title: Christopher Knight Home Sabbo 87.50"" Boucle Upholstered Couch, Oversized 2 Seater Sofa, Curved Soft Seating Lounge Sofa Chair, Cozy Loveseat with Armrest, Reading Sofa for Living Room Home Rest, Beige.  Key detail: 【Upholstered Curved Sofa】Elevate your space with our stunning Sculptural Curved Sofa, boasting a unique silhouette that adds an artistic flair to any room. The elegantly rounded ba",ASIN: B0DZ6DYNWF; Stock: In Stock  Only 1 left in stock - order soon.; Reviews: 31; Rating: 3.9
bedroom,bed_frame,"Full Upholstered LED Bed Frame with 2 Storage Drawers and Adjustable Chic Double Wavy Headboard, Velvet Princess Platform Bed with Charing Station, Solid Wood Slats Support,No Box Spring Needed,Beige",189.99,USD,Amazon / Jocoevol,https://www.amazon.com/dp/B0DKDCQNTX?tag=20260409-20,https://www.amazon.com/dp/B0DKDCQNTX,https://m.media-amazon.com/images/I/81XmSzM8HIL._AC_SL1500_.jpg,56.3,77.8,47.2,in,Beige,Velvet,modern;cozy,"A Beige rectangular bed frame made with Velvet with Beige Velvet finish matching this product title: Full Upholstered LED Bed Frame with 2 Storage Drawers and Adjustable Chic Double Wavy Headboard, Velvet Princess Platform Bed with Charing Station, Solid Wood Slats Support,No Box Spring Needed,Beige.  Key detail: FULL BED FRAME WITH STORAGE DRAWER: This beige full bed frame maximizes space with two large, silent-glide drawer at the footboard for easy storage. The EVA-free barrier design kee",ASIN: B0DKDCQNTX; Stock: In Stock; Reviews: 966; Rating: 4.5
bedroom,nightstand,"Round Fluted End Table, 17.7'' Mid Century Modern Side Table, Circle Bedside Tables Drink Table Wood Nightstand for Small Spaces, Living Room (Walnut-1PCS)",79.99,USD,Amazon / MAHYIZYI,https://www.amazon.com/dp/B0GJS1BYHP?tag=20260409-20,https://www.amazon.com/dp/B0GJS1BYHP,https://m.media-amazon.com/images/I/81yx6Y0eX0L._AC_SL1500_.jpg,17.7,17.7,21.65,in,Walnut-1pcs,Engineered Wood,modern;minimalist;farmhouse,"A Walnut-1pcs round nightstand made with Engineered Wood with Wood finish matching this product title: Round Fluted End Table, 17.7'' Mid Century Modern Side Table, Circle Bedside Tables Drink Table Wood Nightstand for Small Spaces, Living Room (Walnut-1PCS).  Key detail: 【Modern Farmhouse End Table】The rounded contours combined with the grooved, plum-blossom-shaped legs perfectly blend classic mid-century charm with modern style, easily integrating",ASIN: B0GJS1BYHP; Stock: In Stock; Reviews: 46; Rating: 4.3
bedroom,nightstand,"ADORNEVE Nightstand with Charging Station and LED Lights,Night Stand with Sliding Top,Bedside Table with Drawers,Modern End Side Table for Bedroom,Black",85.99,USD,Amazon / ADORNEVE,https://www.amazon.com/dp/B0B387XLQR?tag=20260409-20,https://www.amazon.com/dp/B0B387XLQR,https://m.media-amazon.com/images/I/81S0-osCq6L._AC_SL1500_.jpg,17.7,15.8,26.8,in,Black,Engineered Wood,modern,"A Black rectangular nightstand made with Engineered Wood with Black finish matching this product title: ADORNEVE Nightstand with Charging Station and LED Lights,Night Stand with Sliding Top,Bedside Table with Drawers,Modern End Side Table for Bedroom,Black.  Key detail: Nightstand with LED Lights: LED Light is with multi-variable RGB colors, you can choose the light and mode according to needs and scenes. Controlled by manual key or phone app,very",ASIN: B0B387XLQR; Stock: In Stock; Reviews: 2058; Rating: 4.4
bedroom,nightstand,"VASAGLE LILEA Collection - Small Round Side End Table, Modern Nightstand with Fabric Basket, Forest Green and Cream White ULET223C80",39.99,USD,Amazon / VASAGLE,https://www.amazon.com/dp/B0CR6KRRQB?tag=20260409-20,https://www.amazon.com/dp/B0CR6KRRQB,https://m.media-amazon.com/images/I/71iXEBctgaL._AC_SL1500_.jpg,17.7,17.7,19.7,in,Forest Green + Cream White,"Particleboard, Steel, Polyester Fabric",modern;cozy,"A Forest Green + Cream White round nightstand made with Particleboard, Steel, Polyester Fabric with Forest Green finish matching this product title: VASAGLE LILEA Collection - Small Round Side End Table, Modern Nightstand with Fabric Basket, Forest Green and Cream White ULET223C80.  Key detail: Savvy Yet Styled: This side table from the LILEA Collection pairs fabric storage with flowing curves, blending everyday function and refined simplicity for modern living. Patented ",ASIN: B0CR6KRRQB; Stock: In Stock  Only 1 left in stock - order soon.; Reviews: 3942; Rating: 4.4
bedroom,nightstand,"VASAGLE 21.7-Inch Round Side Table, 2-Tier End Table, Nightstand with Steel Frame, Spacious Top, for Small Spaces, Living Room, Bedroom, Heather Greige and Ink Black ULET56BG | 2 Storage Shelves",49.99,USD,Amazon / VASAGLE,https://www.amazon.com/dp/B07XXLG1JG?tag=20260409-20,https://www.amazon.com/dp/B07XXLG1JG,https://m.media-amazon.com/images/I/71FXM5zum0L._AC_SL1500_.jpg,21.7,21.7,21.7,in,Heather Greige + Ink Black,"Alloy Steel, Engineered Wood",modern,"A Heather Greige + Ink Black round nightstand made with Alloy Steel, Engineered Wood with Heather Greige finish matching this product title: VASAGLE 21.7-Inch Round Side Table, 2-Tier End Table, Nightstand with Steel Frame, Spacious Top, for Small Spaces, Living Room, Bedroom, Heather Greige and Ink Black ULET56BG | 2 Storage Shelves.  Key detail: Robust and Reliable: The 21.7"" diameter side table features stable steel legs reinforced by round tubes, supporting up to 66 pounds on the top shelf for lasting use",ASIN: B07XXLG1JG; Stock: Only 11 left in stock - order soon.  Only 1 left in stock - order soon.; Reviews: 4060; Rating: 4.7
living_room,coffee_table,"VASAGLE Round Side Table, Glass End Table with Metal Frame, Gold Coffee Table with Modern Style, for Living Room, Balcony, Bedroom, Gold Color",37.92,USD,Amazon / VASAGLE,https://www.amazon.com/dp/B07QW7XQJN?tag=20260409-20,https://www.amazon.com/dp/B07QW7XQJN,https://m.media-amazon.com/images/I/61m0ujIvpGL._AC_SL1500_.jpg,19.7,19.7,21.6,in,Gold,Tempered Glass,modern;minimalist,"A Gold round coffee table made with Tempered Glass with Gold finish matching this product title: VASAGLE Round Side Table, Glass End Table with Metal Frame, Gold Coffee Table with Modern Style, for Living Room, Balcony, Bedroom, Gold Color.  Key detail: [Robust All-Around] 2 rings as well as 4 legs made of sturdy steel form the stable foundation of this noble, small coffee table—a hard-wearing yet graceful accent for your home!",ASIN: B07QW7XQJN; Stock: In Stock; Reviews: 3256; Rating: 4.7
living_room,side_table,"Christopher Knight Home Manuel Weight Concrete Accent Table, Light Gray",71.38,USD,Amazon / Christopher Knight Home,https://www.amazon.com/dp/B07F65P25T?tag=20260409-20,https://www.amazon.com/dp/B07F65P25T,https://m.media-amazon.com/images/I/81qXYleVjML._AC_SL1500_.jpg,12.5,12.5,17.75,in,"Manue,light Gray",Stone,modern;minimalist;scandinavian,"A Manue,light Gray rectangular side table made with Stone with Painted Wood finish matching this product title: Christopher Knight Home Manuel Weight Concrete Accent Table, Light Gray.  Key detail: A TOUCH OF PERSONALITY: Bring both your outdoor and indoor space to life with our end table that features an abstract hourglass structure and a wood-like finish. With charming aest",ASIN: B07F65P25T; Stock: In Stock; Reviews: 1203; Rating: 4.4
bedroom,nightstand,"Tribesigns 24"" Modern Side Table, 2-Tier Narrow Wooden End Table with Trapezoid Base, Farmhouse Small Nightstand for Living Room, Bedroom, Natural Wood Color",99.99,USD,Amazon / Tribesigns,https://www.amazon.com/dp/B0FDWGXTP4?tag=20260409-20,https://www.amazon.com/dp/B0FDWGXTP4,https://m.media-amazon.com/images/I/91Yt-khX40L._AC_SL1500_.jpg,23.62,15.75,23.62,in,Natural Wood Color,Engineered Wood,modern;minimalist;scandinavian;farmhouse;cozy,"A Natural Wood Color rectangular nightstand made with Engineered Wood with Medium Density Fiberboard (MDF) finish matching this product title: Tribesigns 24"" Modern Side Table, 2-Tier Narrow Wooden End Table with Trapezoid Base, Farmhouse Small Nightstand for Living Room, Bedroom, Natural Wood Color.  Key detail: Contemporary Aesthetics: This living room side table blends modern style with timeless elegance. Its minimalist silhouette transforms ordinary corners into intimate showcases of ev",ASIN: B0FDWGXTP4; Stock: In Stock; Reviews: 29; Rating: 4.5
bedroom,nightstand,"VASAGLE LILEA Collection - Small Round Side End Table, Modern Nightstand with Fabric Basket, Matte White and Camel Brown ULET223W10",39.99,USD,Amazon / VASAGLE,https://www.amazon.com/dp/B0BBTN7F4Q?tag=20260409-20,https://www.amazon.com/dp/B0BBTN7F4Q,https://m.media-amazon.com/images/I/71YDYV-7ReL._AC_SL1500_.jpg,17.7,17.7,19.7,in,Matte White + Camel Brown,"Particleboard, Steel, Polyester Fabric",modern;cozy,"A Matte White + Camel Brown round nightstand made with Particleboard, Steel, Polyester Fabric with Painted finish matching this product title: VASAGLE LILEA Collection - Small Round Side End Table, Modern Nightstand with Fabric Basket, Matte White and Camel Brown ULET223W10.  Key detail: Savvy yet Styled: This side table from the LILEA Collection pairs fabric storage with flowing curves, blending everyday function and refined simplicity for modern living. Patented ",ASIN: B0BBTN7F4Q; Stock: In Stock  Only 1 left in stock - order soon.; Reviews: 3942; Rating: 4.4
